alert_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,traffic_type,host_affected,event_category,attack_type,attack_signature,severity,mitre_tactic,kill_chain_stage,log_source,ids_ips_alert,firewall_action,malware_indicator,anomaly_score,failed_login_attempts,request_rate_per_min,asset_criticality,class_label,risk_score,priority_level
ALT-R-00808,2026-02-26T00:41:00Z,192.168.235.122,10.8.100.40,13084,80,TCP,HTTP,pc-gerencia-01,credential_attack,Credential Stuffing,behavioral pattern,Medium,Credential Access,Credential Access,SIEM,No alert,Allowed,No,0.47,0,66,High,benigno,48,baja
ALT-R-00809,2025-12-07T19:36:00Z,10.241.60.242,192.168.201.43,16652,80,TCP,HTTPS,srv-mail-01,port_scan,Port Scan,Port Scan signature,Low,Reconnaissance,Reconnaissance,EDR,Routine traffic,Monitored,Yes,0.76,2,78,High,a_investigar,63,critica
ALT-R-00810,2025-12-25T06:24:00Z,23.128.88.33,10.71.43.111,14251,143,TCP,DNS,srv-rh-01,unusual_remote_access,Unknown,behavioral pattern,Medium,No tactic,Delivery,EDR,Routine traffic,Allowed,No,0.24,3,20,High,benigno,46,media
ALT-R-00811,2026-03-07T08:53:00Z,149.249.35.3,10.197.82.226,43866,443,TCP,HTTPS,pc-ventas-03,port_scan,Port Scan,behavioral pattern,High,Reconnaissance,Reconnaissance,IDS,Behavior anomaly,Allowed,No,0.91,1,97,Medium,a_investigar,76,critica
ALT-R-00812,2026-01-23T04:30:00Z,10.0.234.125,192.168.47.151,1869,139,TCP,SMB,pc-soporte-05,lateral_movement,Lateral Movement,generic signature,Medium,Lateral Movement,Installation,IDS,Confirmed malicious indicator,Blocked,Suspicious,0.76,4,87,Low,malicioso,60,media
ALT-R-00813,2026-01-14T04:49:00Z,77.89.73.32,192.168.223.182,6740,443,TCP,RDP,srv-web-01,mail_transfer,No attack,No attack signature,Medium,No tactic,Execution,SIEM,Behavior anomaly,Allowed,No,0.02,4,16,High,benigno,37,alta
ALT-R-00814,2025-11-25T01:30:00Z,91.128.226.67,172.29.124.204,61038,3389,TCP,HTTP,srv-archivos-02,unusual_remote_access,Unknown,generic signature,High,No tactic,Delivery,Firewall,No alert,Allowed,No,0.32,2,39,Medium,benigno,51,alta
ALT-R-00815,2025-12-09T07:42:00Z,172.17.231.1,192.168.231.87,16684,443,TCP,HTTP,srv-vpn-01,credential_attack,Credential Stuffing,Credential Stuffing signature,High,Credential Access,Credential Access,IDS,Policy-allowed activity,Monitored,Suspicious,0.68,2,43,Critical,a_investigar,59,media
ALT-R-00816,2025-11-05T14:13:00Z,201.53.141.148,10.29.109.8,9125,3389,TCP,SSH,srv-app-02,intrusion_attempt,Brute Force,behavioral pattern,Critical,Credential Access,Credential Access,IDS,Confirmed malicious indicator,Allowed,Yes,0.71,24,109,High,malicioso,99,critica
ALT-R-00817,2026-02-06T07:56:00Z,61.154.238.240,172.21.99.216,16644,25,TCP,SMTP,srv-archivos-02,dns_query,No attack,behavioral pattern,Low,No tactic,Execution,SIEM,Behavior anomaly,Allowed,Suspicious,0.02,1,1,Medium,benigno,23,baja
ALT-R-00818,2026-01-29T03:19:00Z,167.194.158.24,10.71.226.120,13370,22,UDP,DNS,srv-db-01,dns_tunneling_suspected,DNS Tunneling,DNS Tunneling signature,High,Command and Control,Command and Control,EDR,Suspicious pattern,Allowed,No,0.64,0,91,Critical,a_investigar,91,alta
ALT-R-00819,2026-01-31T23:02:00Z,31.154.222.28,192.168.127.141,44536,443,TCP,SSH,srv-vpn-01,admin_login,No attack,generic signature,High,No tactic,Execution,Firewall,Routine traffic,Allowed,Suspicious,0.31,5,12,Critical,benigno,58,critica
ALT-R-00820,2025-11-02T07:24:00Z,138.49.16.245,172.17.240.88,53279,53,TCP,DNS,srv-archivos-02,dns_tunneling_suspected,DNS Tunneling,DNS Tunneling signature,Medium,Command and Control,Command and Control,IPS,Routine traffic,Allowed,No,0.47,0,16,Medium,benigno,59,critica
ALT-R-00821,2026-02-17T15:29:00Z,31.99.130.104,10.70.182.201,51089,3389,TCP,RDP,srv-mail-01,intrusion_attempt,Brute Force,generic signature,High,Credential Access,Credential Access,EDR,Suspicious pattern,Allowed,Suspicious,0.62,11,77,High,a_investigar,85,critica
ALT-R-00822,2025-12-08T00:32:00Z,23.150.25.231,10.209.82.228,15542,443,TCP,HTTPS,srv-finanzas-01,web_attack,SQL Injection,behavioral pattern,Critical,Execution,Exploitation,Firewall,Confirmed malicious indicator,Blocked,Suspicious,0.77,2,84,Critical,malicioso,86,alta
ALT-R-00823,2025-11-15T13:12:00Z,172.31.185.127,192.168.40.236,15041,443,TCP,RDP,srv-db-01,dns_query,No attack,behavioral pattern,Low,No tactic,Execution,EDR,No alert,Allowed,No,0.04,0,14,Critical,benigno,23,baja
ALT-R-00824,2026-03-03T20:39:00Z,121.50.241.189,10.160.125.141,64533,443,UDP,DNS,srv-archivos-02,anomalous_web_request,Unknown,Unknown signature,High,No tactic,Delivery,Firewall,Suspicious pattern,Blocked,No,0.26,0,27,Medium,benigno,40,media
ALT-R-00825,2025-12-23T14:46:00Z,172.26.86.22,172.19.31.225,19675,22,TCP,SSH,pc-ventas-03,intrusion_attempt,Brute Force,generic signature,Critical,Credential Access,Credential Access,Firewall,Suspicious pattern,Blocked,Yes,0.93,13,106,Medium,malicioso,83,critica
ALT-R-00826,2026-01-31T12:45:00Z,103.244.63.96,192.168.9.167,35219,443,TCP,HTTPS,srv-vpn-01,web_attack,SQL Injection,SQL Injection signature,Critical,Execution,Exploitation,EDR,Behavior anomaly,Quarantined,Yes,0.78,7,165,Critical,malicioso,84,alta
ALT-R-00827,2025-12-21T03:10:00Z,185.184.161.210,172.24.142.175,29092,80,TCP,HTTPS,srv-vpn-01,web_attack,SQL Injection,behavioral pattern,Critical,Execution,Exploitation,WAF,Behavior anomaly,Quarantined,Suspicious,0.73,7,133,Critical,malicioso,89,alta
ALT-R-00828,2026-02-13T01:10:00Z,10.76.160.213,10.33.119.92,23925,443,TCP,HTTPS,srv-archivos-02,ddos_activity,DDoS,behavioral pattern,Medium,Impact,Impact,EDR,No alert,Allowed,No,0.28,0,141,Medium,benigno,31,baja
ALT-R-00829,2025-12-13T22:02:00Z,121.200.103.247,10.255.125.136,34167,445,TCP,SMB,srv-backup-01,file_access,No attack,generic signature,High,No tactic,Execution,SIEM,Policy-allowed activity,Allowed,Suspicious,0.28,1,49,High,a_investigar,36,baja
ALT-R-00830,2025-11-29T09:29:00Z,10.222.36.192,192.168.142.181,32893,389,TCP,HTTP,srv-vpn-01,web_attack,SQL Injection,SQL Injection signature,High,Execution,Exploitation,IPS,No alert,Blocked,No,0.66,0,64,Critical,a_investigar,67,media
ALT-R-00831,2025-12-21T01:15:00Z,10.50.171.232,10.56.155.209,63875,21,TCP,HTTPS,srv-logs-01,credential_attack,Credential Stuffing,generic signature,Critical,Credential Access,Credential Access,IPS,Policy-allowed activity,Allowed,No,0.49,0,95,Medium,a_investigar,34,alta
ALT-R-00832,2026-01-31T23:21:00Z,185.212.60.182,192.168.100.143,23868,443,TCP,TCP,srv-db-01,ddos_activity,DDoS,behavioral pattern,Critical,Impact,Impact,IDS,Behavior anomaly,Quarantined,Suspicious,0.70,0,366,Critical,a_investigar,87,critica
ALT-R-00833,2026-02-03T12:33:00Z,85.26.183.155,172.25.147.148,11113,8080,TCP,TCP,srv-web-01,malware_traffic,Malware,generic signature,Critical,Command and Control,Command and Control,WAF,Confirmed malicious indicator,Blocked,Yes,0.94,6,129,High,malicioso,100,alta
ALT-R-00834,2025-12-01T11:19:00Z,192.168.153.213,10.164.27.233,18085,443,TCP,HTTPS,srv-logs-01,web_attack,SQL Injection,generic signature,High,Execution,Exploitation,WAF,Confirmed malicious indicator,Monitored,Yes,0.83,2,107,Medium,malicioso,72,media
ALT-R-00835,2026-01-24T10:36:00Z,121.61.240.49,10.251.247.84,32375,8080,TCP,TCP,srv-app-02,bot_activity,Botnet,generic signature,Critical,Command and Control,Command and Control,IPS,No alert,Blocked,Suspicious,0.88,0,118,High,malicioso,86,alta
ALT-R-00836,2026-02-12T05:55:00Z,31.63.67.179,172.27.87.87,27215,22,TCP,SMB,srv-mail-01,normal_web_access,No attack,No attack signature,Low,No tactic,Execution,WAF,Routine traffic,Allowed,No,0.05,0,27,High,benigno,44,media
ALT-R-00837,2025-11-10T08:01:00Z,185.136.248.116,192.168.241.189,1739,443,TCP,HTTP,srv-app-02,credential_attack,Credential Stuffing,generic signature,High,Credential Access,Credential Access,IPS,Suspicious pattern,Blocked,Suspicious,0.52,3,142,High,malicioso,56,media
ALT-R-00838,2025-11-04T23:39:00Z,91.203.17.59,192.168.111.188,37442,443,UDP,DNS,pc-gerencia-01,suspicious_access,Unknown,Unknown signature,Medium,No tactic,Delivery,WAF,No alert,Allowed,No,0.28,2,52,High,a_investigar,47,media
ALT-R-00839,2026-02-05T11:03:00Z,61.247.123.58,172.17.125.37,53629,80,UDP,DNS,srv-logs-01,remote_admin,No attack,No attack signature,Medium,No tactic,Execution,WAF,Behavior anomaly,Allowed,No,0.02,0,8,Medium,benigno,33,media
ALT-R-00840,2026-02-26T18:31:00Z,172.29.159.118,192.168.172.97,39538,3389,TCP,RDP,srv-finanzas-01,port_scan,Port Scan,generic signature,Medium,Reconnaissance,Reconnaissance,SIEM,Suspicious pattern,Monitored,Suspicious,0.74,6,110,Critical,a_investigar,76,alta
ALT-R-00841,2026-02-02T10:06:00Z,176.203.68.40,172.23.160.82,6007,443,TCP,HTTP,srv-archivos-02,credential_attack,Credential Stuffing,generic signature,Medium,Credential Access,Credential Access,EDR,Suspicious pattern,Blocked,Yes,0.86,6,56,Medium,malicioso,67,alta
ALT-R-00842,2025-12-31T10:52:00Z,10.114.211.93,10.29.250.7,28858,443,TCP,HTTPS,pc-gerencia-01,malware_traffic,Malware,generic signature,High,Command and Control,Command and Control,EDR,Suspicious pattern,Allowed,No,0.64,6,71,High,a_investigar,66,alta
ALT-R-00843,2026-02-21T19:32:00Z,10.5.154.174,10.61.101.239,39938,53,TCP,DNS,srv-app-02,dns_tunneling_suspected,DNS Tunneling,behavioral pattern,Critical,Command and Control,Command and Control,EDR,Suspicious pattern,Allowed,Suspicious,0.55,7,50,High,a_investigar,54,alta
ALT-R-00844,2025-11-07T21:22:00Z,45.93.255.47,10.70.92.56,31159,8080,TCP,TCP,pc-soporte-05,malware_traffic,Malware,Malware signature,Critical,Command and Control,Command and Control,IDS,Behavior anomaly,Allowed,Yes,0.89,1,80,Low,malicioso,77,alta
ALT-R-00845,2025-12-30T15:15:00Z,101.94.172.37,10.171.188.20,59529,389,TCP,HTTP,srv-mail-01,port_scan,Port Scan,behavioral pattern,High,Reconnaissance,Reconnaissance,EDR,Suspicious pattern,Blocked,Suspicious,0.60,0,81,High,a_investigar,58,alta
ALT-R-00846,2026-01-30T00:11:00Z,23.241.52.230,10.164.92.245,60630,80,TCP,HTTPS,srv-app-02,ddos_activity,DDoS,behavioral pattern,High,Impact,Impact,Firewall,Policy-allowed activity,Blocked,Yes,0.99,5,177,High,malicioso,90,media
ALT-R-00847,2026-02-25T09:34:00Z,167.240.169.169,10.81.139.29,28196,22,TCP,SSH,srv-finanzas-01,intrusion_attempt,Brute Force,Brute Force signature,Medium,Credential Access,Credential Access,IPS,Suspicious pattern,Allowed,No,0.34,3,30,Critical,benigno,60,media
ALT-R-00848,2025-12-17T07:33:00Z,201.216.213.237,192.168.252.37,41893,22,TCP,RDP,srv-web-01,normal_web_access,No attack,behavioral pattern,Critical,No tactic,Execution,WAF,No alert,Allowed,No,0.11,6,10,High,benigno,37,media
ALT-R-00849,2026-01-18T07:57:00Z,192.168.189.210,10.223.123.72,36918,80,TCP,DNS,srv-backup-01,suspicious_access,Unknown,generic signature,High,No tactic,Delivery,WAF,Suspicious pattern,Allowed,No,0.55,3,68,High,a_investigar,62,media
ALT-R-00850,2026-03-08T18:18:00Z,176.210.254.24,10.83.21.81,14430,80,TCP,HTTP,srv-db-01,dns_query,No attack,behavioral pattern,Medium,No tactic,Execution,IPS,Behavior anomaly,Allowed,No,0.09,1,22,Critical,benigno,43,media
ALT-R-00851,2025-11-18T00:17:00Z,138.204.234.240,172.21.143.15,44870,110,TCP,SSH,srv-finanzas-01,dns_query,No attack,behavioral pattern,Medium,No tactic,Execution,IDS,No alert,Allowed,No,0.11,0,11,Critical,benigno,30,alta
ALT-R-00852,2026-01-07T17:00:00Z,61.160.116.253,172.30.79.2,30542,22,TCP,HTTPS,srv-erp-01,anomalous_web_request,Unknown,Unknown signature,Medium,No tactic,Delivery,IDS,No alert,Allowed,No,0.40,7,13,Critical,benigno,70,critica
ALT-R-00853,2025-12-18T22:18:00Z,91.118.138.137,172.28.244.234,39335,80,TCP,DNS,srv-erp-01,unusual_remote_access,Unknown,generic signature,High,No tactic,Delivery,WAF,No alert,Blocked,No,0.42,0,35,Critical,benigno,57,media
ALT-R-00854,2026-03-01T18:39:00Z,10.8.196.218,172.26.138.100,23038,22,TCP,SMTP,srv-backup-01,file_access,No attack,No attack signature,Medium,No tactic,Execution,WAF,Routine traffic,Allowed,No,0.05,0,8,High,benigno,40,media
ALT-R-00855,2026-02-15T00:17:00Z,121.195.235.27,10.153.242.188,59365,53,TCP,HTTPS,srv-db-01,file_access,No attack,No attack signature,Medium,No tactic,Execution,EDR,Routine traffic,Allowed,No,0.24,3,4,Critical,benigno,52,alta
ALT-R-00856,2026-01-22T17:32:00Z,52.135.92.62,172.23.1.194,29634,443,TCP,HTTP,pc-gerencia-01,port_scan,Port Scan,behavioral pattern,High,Reconnaissance,Reconnaissance,EDR,Confirmed malicious indicator,Blocked,Suspicious,0.67,3,130,High,a_investigar,68,alta
ALT-R-00857,2025-12-23T04:32:00Z,172.20.247.91,192.168.78.172,44917,3389,TCP,RDP,srv-vpn-01,suspicious_access,Unknown,generic signature,Medium,No tactic,Delivery,WAF,Behavior anomaly,Allowed,Suspicious,0.25,1,41,Critical,benigno,49,media
ALT-R-00858,2026-01-11T06:03:00Z,91.128.244.207,10.54.91.202,59732,80,TCP,HTTPS,srv-archivos-02,web_attack,SQL Injection,SQL Injection signature,Medium,Execution,Exploitation,IPS,Behavior anomaly,Monitored,Suspicious,0.64,2,100,Medium,malicioso,63,alta
ALT-R-00859,2026-03-03T19:15:00Z,172.18.244.91,10.61.49.241,51204,3389,TCP,SMTP,srv-web-01,remote_admin,No attack,behavioral pattern,Low,No tactic,Execution,EDR,Behavior anomaly,Allowed,No,0.26,4,1,High,benigno,47,media
ALT-R-00860,2026-02-14T20:44:00Z,185.47.12.200,10.107.160.132,10053,4444,TCP,TCP,srv-rh-01,bot_activity,Botnet,generic signature,High,Command and Control,Command and Control,IPS,Routine traffic,Monitored,Suspicious,0.64,4,82,High,a_investigar,67,alta
ALT-R-00861,2025-12-05T15:06:00Z,176.75.185.109,192.168.22.229,27200,3389,TCP,RDP,srv-app-02,dns_query,No attack,generic signature,Medium,No tactic,Execution,IDS,Routine traffic,Allowed,No,0.07,5,2,High,benigno,51,critica
ALT-R-00862,2025-12-03T00:01:00Z,192.168.109.234,10.255.167.181,46880,3389,TCP,HTTP,pc-soporte-05,port_scan,Port Scan,Port Scan signature,Medium,Reconnaissance,Reconnaissance,SIEM,Confirmed malicious indicator,Blocked,Yes,0.62,2,157,Low,malicioso,58,alta
ALT-R-00863,2025-11-15T14:38:00Z,172.22.13.60,192.168.77.173,55675,53,TCP,HTTPS,srv-db-01,dns_query,No attack,generic signature,Low,No tactic,Execution,SIEM,No alert,Allowed,No,0.07,4,3,Critical,benigno,14,baja
ALT-R-00864,2026-02-23T13:40:00Z,91.102.116.144,172.19.3.83,25838,22,TCP,SSH,pc-gerencia-01,normal_web_access,No attack,No attack signature,High,No tactic,Execution,IDS,Behavior anomaly,Allowed,No,0.17,0,6,High,benigno,45,media
ALT-R-00865,2025-11-03T19:09:00Z,154.58.102.89,172.28.242.103,5163,80,TCP,HTTP,srv-db-01,suspicious_access,Unknown,generic signature,Medium,No tactic,Delivery,SIEM,Behavior anomaly,Monitored,No,0.45,1,59,Critical,a_investigar,58,alta
ALT-R-00866,2026-01-16T06:58:00Z,10.183.125.70,192.168.238.130,29097,3389,TCP,HTTPS,srv-logs-01,dns_query,No attack,behavioral pattern,Low,No tactic,Execution,IPS,Behavior anomaly,Allowed,No,0.14,0,2,Medium,benigno,43,media
ALT-R-00867,2025-11-12T11:34:00Z,167.227.215.55,10.109.70.207,4428,25,TCP,HTTP,srv-rh-01,normal_web_access,No attack,behavioral pattern,Medium,No tactic,Execution,IDS,Policy-allowed activity,Allowed,No,0.35,2,55,High,a_investigar,40,media
ALT-R-00868,2025-11-20T12:00:00Z,192.168.87.18,10.153.79.183,43669,3389,TCP,SSH,srv-mail-01,intrusion_attempt,Brute Force,behavioral pattern,Critical,Credential Access,Credential Access,WAF,Suspicious pattern,Blocked,No,0.65,15,76,High,a_investigar,80,alta
ALT-R-00869,2026-01-09T02:52:00Z,10.93.31.164,172.28.124.4,47263,22,TCP,SSH,pc-gerencia-01,remote_admin,No attack,generic signature,High,No tactic,Execution,IDS,No alert,Blocked,Suspicious,0.20,7,46,High,a_investigar,45,media
ALT-R-00870,2025-12-30T13:41:00Z,31.150.125.63,192.168.28.4,58334,22,TCP,RDP,pc-gerencia-01,intrusion_attempt,Brute Force,behavioral pattern,Critical,Credential Access,Credential Access,IDS,No alert,Monitored,Suspicious,0.60,9,105,High,a_investigar,64,critica
ALT-R-00871,2025-11-11T03:11:00Z,192.168.207.82,10.241.176.59,4575,21,TCP,SMTP,srv-mail-01,credential_attack,Phishing,generic signature,Low,Initial Access,Delivery,EDR,No alert,Allowed,No,0.16,2,43,High,benigno,43,media
ALT-R-00872,2026-01-16T03:00:00Z,185.69.209.87,192.168.161.103,35650,8080,TCP,HTTPS,srv-db-01,malware_traffic,Malware,behavioral pattern,High,Command and Control,Command and Control,SIEM,Confirmed malicious indicator,Blocked,Suspicious,0.87,9,123,Critical,malicioso,90,critica
ALT-R-00873,2025-12-14T08:56:00Z,10.40.80.6,192.168.229.128,8954,80,TCP,HTTPS,srv-app-02,web_attack,Cross Site Scripting,generic signature,Medium,Execution,Exploitation,SIEM,Policy-allowed activity,Blocked,Suspicious,0.50,0,69,High,a_investigar,64,alta
ALT-R-00874,2025-11-21T15:41:00Z,172.23.223.205,192.168.161.19,31528,8080,TCP,RDP,srv-vpn-01,intrusion_attempt,Brute Force,generic signature,High,Credential Access,Credential Access,Firewall,Suspicious pattern,Allowed,Suspicious,0.45,11,82,Critical,a_investigar,59,alta
ALT-R-00875,2026-01-16T18:14:00Z,185.59.79.231,10.12.106.85,45360,53,TCP,DNS,pc-operaciones-07,admin_login,No attack,generic signature,High,No tactic,Execution,Firewall,Behavior anomaly,Allowed,No,0.02,1,22,Medium,benigno,31,baja
ALT-R-00876,2026-03-06T17:45:00Z,103.250.212.1,10.51.129.99,27994,80,TCP,RDP,pc-soporte-05,normal_web_access,No attack,generic signature,High,No tactic,Execution,IDS,Routine traffic,Allowed,Yes,0.26,8,54,Low,a_investigar,31,alta
ALT-R-00877,2026-02-02T11:56:00Z,91.165.144.195,10.20.55.55,12743,80,TCP,DNS,srv-db-01,admin_login,No attack,No attack signature,High,No tactic,Execution,IPS,Routine traffic,Allowed,No,0.38,0,11,Critical,benigno,56,alta
ALT-R-00878,2025-11-15T02:06:00Z,185.137.178.56,172.20.170.142,52155,53,TCP,SMB,srv-logs-01,data_exfiltration,Data Exfiltration,behavioral pattern,Medium,Exfiltration,Exfiltration,WAF,Behavior anomaly,Allowed,Suspicious,0.67,0,91,Medium,a_investigar,67,critica
ALT-R-00879,2026-01-10T10:57:00Z,85.54.144.93,192.168.192.140,43941,25,TCP,DNS,srv-mail-01,mail_transfer,No attack,behavioral pattern,Medium,No tactic,Execution,Firewall,No alert,Blocked,No,0.02,0,1,High,benigno,40,media
ALT-R-00880,2026-01-31T10:04:00Z,192.168.106.63,10.106.45.249,17974,3389,TCP,RDP,pc-operaciones-07,file_access,No attack,behavioral pattern,Medium,No tactic,Execution,WAF,Policy-allowed activity,Blocked,No,0.22,1,55,Medium,a_investigar,34,media
ALT-R-00881,2025-12-06T04:39:00Z,91.202.107.89,192.168.148.248,57696,53,UDP,DNS,srv-backup-01,dns_tunneling_suspected,DNS Tunneling,behavioral pattern,Critical,Command and Control,Command and Control,EDR,Suspicious pattern,Quarantined,Suspicious,0.76,0,75,High,malicioso,77,critica
ALT-R-00882,2026-01-17T19:23:00Z,176.173.74.115,10.14.97.227,35229,8080,TCP,TCP,srv-finanzas-01,ddos_activity,DDoS,DDoS signature,High,Impact,Impact,EDR,No alert,Allowed,No,0.85,5,421,Critical,a_investigar,98,critica
ALT-R-00883,2025-11-05T07:11:00Z,192.168.17.127,10.208.84.31,51768,445,TCP,RDP,srv-rh-01,port_scan,Port Scan,Port Scan signature,High,Reconnaissance,Reconnaissance,IDS,Suspicious pattern,Monitored,Yes,0.56,5,108,High,a_investigar,63,alta
ALT-R-00884,2026-01-11T23:54:00Z,172.16.127.155,10.163.239.252,60793,53,TCP,DNS,srv-web-01,data_exfiltration,Data Exfiltration,generic signature,Critical,Exfiltration,Exfiltration,SIEM,Behavior anomaly,Blocked,No,0.85,1,84,High,a_investigar,95,critica
ALT-R-00885,2026-02-23T04:46:00Z,172.25.120.241,192.168.160.163,13462,53,TCP,HTTPS,srv-app-02,dns_query,No attack,No attack signature,Low,No tactic,Execution,WAF,Policy-allowed activity,Allowed,No,0.09,2,22,High,benigno,20,baja
ALT-R-00886,2025-11-29T12:44:00Z,154.193.107.17,10.134.175.184,60982,80,TCP,HTTPS,srv-app-02,web_attack,SQL Injection,behavioral pattern,Medium,Execution,Exploitation,Firewall,Confirmed malicious indicator,Monitored,No,0.54,5,50,High,a_investigar,65,alta
ALT-R-00887,2026-03-09T09:29:00Z,212.101.202.23,192.168.39.73,42337,25,TCP,RDP,pc-gerencia-01,file_access,No attack,No attack signature,Low,No tactic,Execution,IPS,Routine traffic,Allowed,No,0.06,1,2,High,benigno,34,media
ALT-R-00888,2026-03-09T02:52:00Z,154.185.228.166,10.37.151.46,54105,53,TCP,HTTP,srv-app-02,port_scan,Port Scan,generic signature,High,Reconnaissance,Reconnaissance,WAF,Behavior anomaly,Quarantined,Suspicious,0.55,4,115,High,a_investigar,66,alta
ALT-R-00889,2025-12-13T02:48:00Z,61.45.78.187,10.214.67.58,42058,21,TCP,HTTPS,srv-app-02,credential_attack,Phishing,behavioral pattern,Medium,Initial Access,Delivery,IPS,No alert,Allowed,No,0.40,0,5,High,benigno,43,alta
ALT-R-00890,2025-12-24T15:24:00Z,101.163.181.156,10.132.60.254,41692,22,TCP,HTTPS,srv-archivos-02,anomalous_web_request,Unknown,Unknown signature,High,No tactic,Delivery,SIEM,Suspicious pattern,Blocked,Suspicious,0.57,0,70,Medium,a_investigar,66,alta
ALT-R-00891,2025-11-11T07:47:00Z,52.180.137.219,192.168.146.214,14359,8080,TCP,HTTPS,pc-soporte-05,malware_traffic,Malware,generic signature,Critical,Command and Control,Command and Control,IPS,Behavior anomaly,Monitored,Suspicious,0.75,1,88,Low,malicioso,78,alta
